id,filename,slug,dup_size,title,desc,ctrl_line,winlose_line,lines,mechanic_tag,theme_tag,mech_guess,mech_confidence,mech_source,max_time,needed,nerf_count,finish_delay_ms,distinct_se,se_list,bgm_list,uses_melody,uses_tone,uses_feedback,fx_list,uses_sprite,uses_gradient,uses_best,uses_press_move,uses_touches,uses_input,how_to_play,text_literals,longest_literal,jp_in_literals,fake_hiscore,worldview,style_pack,has_scanlines,has_snap,has_timebar,has_coin,has_attract,score_total,score_breakdown,validation_errors,top_hints
,I-Switch2-0003-backpace-duel-turn.js,I-Switch2-0003-backpace-duel-turn,0,バックペースデュエル,背中合わせに構え、指定された歩数ぶんだけ押し続けてから振り向いて放つ,ボタンを押し続けて歩数ゲージを溜め、指定の歩数ちょうどで離す(早すぎ・遅すぎは失敗),,218,hold_duration,back_to_back_energy_duel,hold_charge,low,jp-weak,,,0,,6,se_bad se_coin se_failure se_powerup se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,29,15,true,false,荒野の決闘場。背中合わせに立つ二人の決闘者(自分とAIの相手)が、決められた歩数だけ歩みを保ち、合図で振り向いてエネルギー弾を放つ,80s NEON,false,false,false,true,true,90,20/20/15/15/15/5,0,
,I-Wii-0001-guard-flash-react.js,I-Wii-0001-guard-flash-react,0,構え早撃ち,縦の構えを保ち、合図の閃光が走った瞬間だけ指でタップして先手を取る,予備動作(構えの盛り上がり)を見て早タップせず我慢し、閃光が出た瞬間にタップする,,217,reaction_duel,dojo_torch_duel,reaction_duel,high,slug+jp,,,0,,8,se_bad se_coin se_failure se_good se_milestone se_powerup se_success se_tap,bgm_tense,false,false,true,burst popup,true,true,true,false,false,false,,19,15,true,false,灯りを落とした道場の対峙。縦の構えを取った門下生が、師範の閃光の合図だけを頼りに先手を取る,90s BIG SPRITE,false,false,false,true,true,93,25/18/15/15/15/5,0,
,K-DS-0012-triple-guard-duel.js,K-DS-0012-triple-guard-duel,0,三重構え演武,立て札の型が仕掛ける三種の攻めを見切り、正しい構えで受け返す,画面下の3つの構えゾーン(しゃがむ/斬る/跳ぶ)から、攻めの型に合う構えを見て選んでタップ,,265,judge,dojo_practice_dummy,slice,med,jp,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,47,15,true,false,型稽古の道場。中央に立つ稽古人形が三種の型(高い振り/低い薙ぎ/直突き)で仕掛けてくる。見習い剣士は型を見極め、しゃがむ・跳ぶ・斬るの三つの構えから正しいものを選んで受け返す,80s ISO,false,false,false,true,true,90,25/20/15/10/15/5,0,CLEARとGAME OVERで異なる結果演出を出す
,K-DS-0024-opening-strike-read.js,K-DS-0024-opening-strike-read,0,オープニングストライク,相手の構えが崩れる隙の窓に合わせて拳を打ち込む,相手の構えが光って崩れた(隙ができた)瞬間だけタップして打つ。早すぎ・遅すぎは失敗,,192,timing_window,dojo_sparring_opening,timing_window,low,jp-weak,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,31,15,true,false,古びた道場の朝稽古。師範格の相手と向き合い、構えが崩れる一瞬の隙だけを狙って拳を放つ修行,8bit HANDHELD,false,false,false,true,true,95,25/20/15/15/15/5,0,
,K-DS-0040-forge-strip-cut.js,K-DS-0040-forge-strip-cut,0,試し斬り連斬,師匠が放る試し斬り材を、宙にある間に次々と斬る,材が斬撃ラインに重なった瞬間にタップ。複数本同時の回もある。早すぎ/遅すぎ/取りこぼしは失敗数に加算,,258,slice,forge_test_strip_cut,slice,high,slug+jp,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst flash popup,true,true,true,false,false,false,,26,15,true,false,刃物鍛冶の裏庭。見習いが、師匠が次々放り投げる試し斬り材(和紙を巻いた検品用の帯材)を、火花散る炉の前で間合いに入った瞬間だけ斬り続ける修練,90s 16bit,false,false,false,true,true,95,25/20/15/15/15/5,0,
,K-DS-0049-mirror-gesture-duel.js,K-DS-0049-mirror-gesture-duel,0,ミラージェスチャー・デュエル,影武者が出す合図の方向を見て、寸分違わず同じ方向へ手を払い返す,相手の影武者が腕を振った方向を見て、同じ向きへスワイプして動作を返す,,242,swipe_direction,mirror_dojo_duel,reaction_duel,high,slug+jp,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,50,15,true,false,鏡張りの道場。向き合う影武者が出す合図の腕振りに、寸分違わず同じ方向で応じる鏡合わせの稽古,TOON SHADE,false,false,false,true,true,88,18/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,K-DS-0056-carnival-ribbon-cut.js,K-DS-0056-carnival-ribbon-cut,0,加速紙吹雪斬り,回転舞台で次々放られる色紙玉を、加速する太鼓に合わせ窓が開いた瞬間だけ斬る,色紙玉が斬撃窓(赤い円)に入っている間だけタップが有効。テンポは打つごとに加速する,,225,timing_window,carnival_paper_burst_cut,slice,high,slug+jp,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,29,15,true,false,旅回り一座の回転舞台。二刀の大道芸人が、加速する太鼓に煽られながら次々放り上げられる色紙玉を、斬撃窓が開いた一瞬だけ斬り飛ばす花形演目,MODE7 PSEUDO,false,false,false,true,true,95,25/20/15/15/15/5,0,
,K-GBA-0001-return-punch-ring.js,K-GBA-0001-return-punch-ring,0,リターンパンチリング,迫る的球を見切り、届く間合いで正確に打ち返す,中央に寄ってくる的球が拳の届く間合いに入った瞬間、球そのものをタップして打ち返す,,218,aim_shoot,carnival_return_punch,timing_one_shot,low,default,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,25,15,true,false,見世物小屋の返し突きブース。宙を漂い迫る的球を、届く間合いで拳を突き出して打ち返す腕比べ,90s BIG SPRITE,false,false,false,true,true,95,25/20/15/15/15/5,0,
,K-GBA-0007-crouch-jump-dodge.js,K-GBA-0007-crouch-jump-dodge,0,クラウチ&ジャンプ避け,迫る攻撃の高さを見て、しゃがむか跳ぶかを選んでかわす,相手が下段/上段どちらで来るか予告動作を見て、下段には上スワイプ・上段には下スワイプでかわす,,211,swipe_direction,dueling_ring_dodge,judge,low,jp-weak,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,39,15,true,false,円形の決闘リング。相手が放つ下段の薙ぎ払いと上段の振り下ろしを、跳ぶかしゃがむかで見切り続ける,PIXEL HD,false,false,false,true,true,88,18/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,K-GBA-0022-moonlit-blade-cut.js,K-GBA-0022-moonlit-blade-cut,0,月夜の一閃,夜庭に飛来する的を、間合いに入った瞬間だけ刀を振って斬る,的が斬撃ラインに重なった瞬間にスワイプ(方向不問)して斬る。早すぎ/遅すぎは失敗,,224,slice,moonlit_yard_cut,slice,high,slug+jp,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,28,15,true,false,夜の道場庭で棒立ちの剣士が、四方八方から飛んでくる的板を間合いぴったりで斬り続ける修練,90s BIG SPRITE,false,false,false,true,true,88,18/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,K-GBA-0026-arena-guard-stance.js,K-GBA-0026-arena-guard-stance,0,構え見切り,増えていく攻撃の型を見切り、下段はしゃがみ、上段は跳んで正しく受け流す,相手の予告(足元が光れば下段、頭上が光れば上段)を見て、下段はホールド、上段はスワイプ上でかわす,,236,judge,arena_guard_stance,timing_one_shot,low,default,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,40,15,true,false,円形闘技場の中央に立つ守り手。相手の繰り出す型が増えるたび、下段の払いはしゃがみ、上段の払いは跳躍で見切り抜く,MODE7 PSEUDO,false,false,false,true,true,90,20/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,K-GBA-0031-signal-duel-drill.js,K-GBA-0031-signal-duel-drill,0,合図連続稽古,師範の手の合図が次々切り替わる中、出た方向へその都度素早く正確にスワイプする,光る矢印の合図が出た瞬間、同じ向きへスワイプする。合図の向きは毎回ランダムに切り替わる,,209,swipe_direction,signal_duel_drill,reaction_duel,high,slug+jp,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,30,15,true,false,稽古場で師範と向き合う弟子。矢継ぎ早に切り替わる手の合図それぞれに、正しい向きへ瞬時にスワイプして応じる反射稽古,SKEUOMORPH,false,false,false,true,true,95,25/20/15/15/15/5,0,
,GH-DS-0022-net-catch.js,GH-DS-0022-net-catch,0,ネットキャッチ,木を揺らして落ちてきた虫を、飛び去る前に網で捕まえる,まず木をタップして揺らす。虫が落ちて止まった瞬間、もう一度タップして網で捕まえる,,200,timing_one_shot,backyard_trees,timing_one_shot,low,jp-weak,,,0,,5,se_bad se_coin se_failure se_success se_tap,bgm_cute,false,false,true,burst popup,true,true,true,false,false,false,,53,15,true,false,裏庭の木が3本並ぶ。揺らすと虫が落ちてくる。着地して一瞬止まった隙だけ網で捕まえられる。逃すと飛んでいく,8bit HOME,false,false,false,true,true,93,25/18/15/15/15/5,0,
,GH-PS-0050-strike-moment.js,GH-PS-0050-strike-moment,0,ストライクモーメント,当たりの瞬間に竿を上げる。早いと逃げる、遅いと糸が切れる,浮きが沈んだ瞬間にタップ,,247,timing_one_shot,night_pier,timing_one_shot,low,default,,,0,,5,se_bad se_coin se_failure se_success se_tap,bgm_tense,false,false,true,burst popup,true,true,true,false,false,false,,63,15,true,false,夜の桟橋。浮きは何度か小さく揺れてから、本当の当たりで一気に沈む。揺れに反応すると早すぎて逃げる,PIXEL HD,true,false,false,true,true,93,25/18/15/15/15/5,0,
,GH-PS2-0150-alley-pursuit-catch.js,GH-PS2-0150-alley-pursuit-catch,0,アレイパースート,路地を逃げる怪盗を、追い詰めた一瞬だけタップして捕まえる,逃げる怪盗が壁際で足を止めた「隙」の間だけタップして確保する。逃走中にタップすると外す,,228,chase,rooftop_alley_thief,chase,high,slug+jp,20,3,0,,6,se_bad se_coin se_failure se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,50,15,true,false,夜の路地裏。巾着袋を抱えた怪盗ネズミが逃げ込む。行き止まりで一瞬立ち止まる隙だけが捕まえる好機,2010s FLAT MOBILE,false,false,false,true,true,95,25/20/15/15/15/5,0,
,I-3DS-0008-tank-glass-scrub.js,I-3DS-0008-tank-glass-scrub,0,タンクシャイン,水族館の夜間清掃員が曇った水槽ガラスをこすって魚を見えるようにする,曇った部分を指で素早く往復させてこする。次々出る曇りを制限時間内に全部落とす,,223,rub,aquarium_glass_scrub,rub,med,jp,12,,0,,5,se_coin se_failure se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,28,15,true,false,閉館後の水族館、夜間清掃員が大水槽の曇ったガラスをこすり、中を泳ぐ魚が見えるまで磨き上げる,90s HANDHELD COLOR,false,false,false,true,true,91,21/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,I-DS-0002-porthole-wipe.js,I-DS-0002-porthole-wipe,0,ポートホール・ワイプ,潜水艇の丸窓にびっしり付いた藻を、指でこすり続けて時間内に払い落とす,窓ガラスの上を指で素早く往復させてこする。動かし続けるほど藻が落ちる。止まっている間は落ちない,,249,rub,submarine_porthole_algae,rub,med,jp,11,,0,,5,se_coin se_failure se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,33,15,true,false,深海を進む小さな潜水艇。丸窓びっしりに藻が付いて外が見えない。乗員がガラスをこすって、窓の奥で光る深海魚を見つけようとする,TOON SHADE,false,false,false,true,true,95,25/20/15/15/15/5,0,
,I-DS-0026-poi-scoop-lift.js,I-DS-0026-poi-scoop-lift,0,紙すくい上げ,指をなぞらせて池の生き物を紙のすくいで持ち上げる,指で水面をなぞって生き物にすくいを重ね、そのまま指で上のかごまで運ぶ,,261,drag_follow,night_festival_pond,trace,med,jp,19,,0,,6,se_bad se_coin se_failure se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,32,15,true,false,夜店の縁日の水盆。すくいの紙を持った子どもが、泳ぐ生き物を破らないよう静かにかごへ運ぶ,2000s HANDHELD PASTEL,false,false,false,true,true,91,21/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,I-GBA-0002-dock-catch.js,I-GBA-0002-dock-catch,0,ドックキャッチ,桟橋の魚屋が、放られてくる魚を地面に落とす前に受け止める,落下してくる魚が受け皿の高さに来た瞬間にタップしてつかむ,,204,timing_one_shot,dockside_fish_catch,timing_one_shot,low,jp-weak,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,30,15,true,false,早朝の魚市場の桟橋。威勢のいい魚屋が、船から放り投げられる魚を受け皿で連続キャッチする実演,8bit HANDHELD,false,false,false,true,true,95,25/20/15/15/15/5,0,
,I-GBA-0027-river-net-scoop.js,I-GBA-0027-river-net-scoop,0,リバーネットスクープ,指に付いてくる手網で、流れてくる魚を器からこぼさずすくい取る,指を動かすと手網が付いてくる。流れてくる魚の下に網を差し入れてすくう,,224,drag_follow,river_net_fisherman,timing_one_shot,low,default,,,0,,6,se_bad se_coin se_failure se_milestone se_success se_tap,,true,false,true,popup,true,true,true,true,false,false,,28,15,true,false,浅瀬に立つ川漁師が、指に付いてくる手網を流れに差し入れ、次々流れてくる魚を一匹もこぼさずすくい続ける,2000s HANDHELD PASTEL,false,false,false,true,true,90,20/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,I-GBA-0032-pond-catch-leap.js,I-GBA-0032-pond-catch-leap,0,ポンドキャッチ,池の水面すれすれで、落ちてくる木の実が着水する前に口を合わせて飲み込む,水面の魚を指でドラッグして左右に動かし、落ちてくる木の実の真下に口を合わせる,,230,drag_follow,pond_fish_catch,chase,low,slug-weak,18,,0,,6,se_bad se_coin se_failure se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,27,15,true,false,森の奥の池。丸々とした魚が、水面に降り注ぐ木の実を着水前に次々と飲み込んで腹を満たす,TOON SHADE,false,false,false,true,true,95,25/20/15/15/15/5,0,
,I-GBA-0050-sonar-call-match.js,I-GBA-0050-sonar-call-match,0,ソナーコールマッチ,似た魚群の鳴き声の中から、指定された音高の一匹だけを聞き分ける,最初に流れる基準音を覚え、同じ高さで鳴く魚をタップする,,245,spot,deep_sea_sonar_operator,memory_sequence,low,jp-weak,,,0,,5,se_coin se_failure se_milestone se_success se_tap,bgm_dark,false,true,true,popup,true,true,true,false,false,false,,33,15,true,false,深海調査船のソナー室。見た目が同じ魚群の中で、基準の鳴き声とぴったり同じ音高の一匹だけを操作員が耳で探し当てる,90s PRE-RENDER,false,false,false,true,true,93,25/18/15/15/15/5,0,
,I-GBA-0062-reel-exact-wind.js,I-GBA-0062-reel-exact-wind,0,ぴったりリール巻き,針にかかった大物を、規定回数ぴったりクランクを回して引き寄せる,リールのハンドルをタップして巻く。指定回数ちょうどで止める(多すぎても少なすぎても糸が切れる),,208,count_exact,reel_exact_wind,count_exact,med,jp,,,0,,5,se_coin se_failure se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,28,15,true,false,桟橋の一本釣り。大物がかかった竿のリールを、糸が切れないよう指示された回数だけぴったり巻き上げる,90s BIG SPRITE,false,false,false,true,true,95,25/20/15/15/15/5,0,
,I-Switch2-0014-twin-hand-angler.js,I-Switch2-0014-twin-hand-angler,0,ツインハンドアングラー,見習い漁師が左手で竿を巻き上げ、右手で跳ねる魚を同時に網ですくう,左ゾーンは連続タップで巻き上げ、右ゾーンは跳ねた魚が来た瞬間にタップして網ですくう。両方を並行して行う,,234,coop_2zone,twin_task_angler_dock,timing_one_shot,low,jp-weak,,12,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,true,true,burst popup,true,true,true,true,false,false,,34,15,true,false,朝の船着き場。二人分の仕事を任された見習い漁師が、左手で竿を巻き上げながら右手で跳ねる魚を網ですくう掛け持ち仕事,8bit HANDHELD,false,false,false,true,true,95,25/20/15/15/15/5,0,
,I-Wii-0008-tidepool-hook-reflex.js,I-Wii-0008-tidepool-hook-reflex,0,タイドプール・フック・リフレックス,潮だまりの竿を構え、貝の影が水面を割った瞬間だけ跳ね上げて掛ける,水面下の影が膨らみ、水しぶきが上がった瞬間に画面を上方向へスワイプして掛ける。早すぎても遅すぎても逃げる,,243,reaction_duel,tidepool_shellfish_angling,swipe_direction,med,jp,,,0,,7,se_bad se_coin se_failure se_good se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,44,15,true,false,磯のカニの釣り人。竿を構えて潮だまりに潜む光る貝を待ち、水しぶきが弾けた瞬間だけ竿を跳ね上げて掛ける,90s 16bit,false,false,false,true,true,95,25/20/15/15/15/5,0,
,I-Wii-0014-deepspear-charge-thrust.js,I-Wii-0014-deepspear-charge-thrust,0,ディープスピア・チャージスラスト,銛を押し続けて溜め、深度の的に合わせて前へ突き出す,押し続けると銛のバネが溜まる(溜めすぎると失速)。深度ゲージの光る帯に合わせて指を離して突く,,217,hold_charge,deep_sea_spear_diver,hold_charge,high,slug+jp,,,0,,7,se_bad se_coin se_failure se_good se_milestone se_success se_tap,bgm_dark,false,false,true,burst popup,true,true,true,true,false,false,,25,15,true,false,深海の銛突き潜水士。光る深度ゲージの帯に合わせて銛を溜めて突き、闇に潜むちょうちんアンコウを仕留める,1BIT INK,false,false,false,true,true,83,15/18/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,I-Wii-0015-hook-set-pull.js,I-Wii-0015-hook-set-pull,0,フックセットプル,竿先が跳ねた合図の瞬間、竿を手前へ強く引いて針を掛ける,浮きが沈む合図が出た瞬間、竿の握りを指で下(手前)へ強く素早くドラッグして引き合わせる,,214,slingshot,riverside_hook_set,reaction_duel,low,jp-weak,,,0,,6,se_bad se_coin se_failure se_good se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,28,15,true,false,川辺の桟橋に立つ釣り人。浮きが消える一瞬のアタリを見極め、竿を力いっぱい引いて魚に針を掛ける,TOON SHADE,false,false,false,true,true,88,18/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,K-DS-0033-bite-timing-cast.js,K-DS-0033-bite-timing-cast,0,バイトタイミングキャスト,浮きが沈んだ瞬間だけ竿を上げる。早合わせも遅れも禁物,静かに浮かぶ浮きが不意に沈んだ瞬間にタップして竿を上げる。沈む前のタップは早合わせで失敗,,188,reaction_duel,bite_timing_cast,timing_one_shot,low,default,,,0,,7,se_bad se_coin se_failure se_good se_milestone se_success se_tap,bgm_tense,false,false,true,burst popup,true,true,true,false,false,false,,36,15,true,false,独自デザインの釣り人が静かな池に糸を垂らす。浮きが沈む一瞬の合図だけを頼りに竿を上げる真剣勝負,90s PRE-RENDER,false,false,false,true,true,93,25/18/15/15/15/5,0,
,D-20092012-0034-lantern-peg-shot.js,D-20092012-0034-lantern-peg-shot,0,ランタンペグショット,玉を引いて放ち、光る色の提灯釘だけを撃ち落とす,手前の玉入れ袋を指で引いて離す(スリングショット)。狙いと強さは引いた分だけ,,287,slingshot,lantern_peg_festival,slingshot,med,jp,,,0,,8,se_bad se_break se_coin se_failure se_jump se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,27,15,true,false,夜店の玉打ち台。台の提灯提灯マスコットが見守る中、盤面に並ぶ提灯釘のうち光る色だけを玉で撃ち落とす一発勝負の的当て,8bit HANDHELD,false,false,false,true,true,88,18/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
,GH-DS-0045-last-spin.js,GH-DS-0045-last-spin,0,ラストスピン,止まる前に賭ける。賭け直しは1回だけ,タップで賭ける(1回目)。もう一度タップで賭け直す(2回目、最後),,225,near_miss,night_wheel,rotate_gesture,low,slug-weak,,,0,,4,se_coin se_failure se_success se_tap,,true,false,true,burst flash,true,true,true,false,false,false,,38,15,true,false,深夜のカウンター。回るホイールに玉を投げ込み、自分の色の枠に止まれば勝ち。惜しい所で止まることが多い,SKEUOMORPH,true,false,false,true,true,88,25/20/15/8/15/5,0,進捗バーか達成カウンタを常時表示する; 走行中のマイルストーン演出(fx.popup)を入れる
,GH-PS-0003-stroke-count.js,GH-PS-0003-stroke-count,0,ストロークカウント,現れる線の数を数える。数え終えると吉凶が出る,線が1本現れるたびにタップして数える,,183,counting,fortune_paper,counting,med,slug,,,0,,4,se_coin se_failure se_success se_tap,bgm_cute,false,true,true,burst popup,true,true,true,false,false,false,,22,15,true,false,紙に線が1本ずつ引かれていく。全部数え終えると、その本数から吉凶が決まる,2000s HANDHELD PASTEL,false,false,false,true,true,93,25/18/15/15/15/5,0,
,GH-PS-0009-combo-multiplier-luck.js,GH-PS-0009-combo-multiplier-luck,0,ラッキーレーダー,回る針が光る扇の中を通った瞬間にタップ。当て続けるほど倍率が伸びる,針が光る扇の範囲に重なった瞬間にタップ。外すか、扇の外でタップすると倍率が1に戻る,,234,jackpot_combo,neon_luck_radar,timing_one_shot,low,jp-weak,,,0,,8,se_bad se_coin se_failure se_good se_milestone se_powerup se_success se_tap,,true,false,true,popup,true,true,true,false,false,false,,41,15,true,false,暗闇に光る円盤レーダー。針が一周する間、光る扇形が一箇所だけ現れる。そこを射抜き続けるほど倍率が伸び、黄金の扇は当てれば倍率がその場で跳ね上がる,70s VECTOR,false,false,false,true,true,95,25/20/15/15/15/5,0,
,GH-PS-0030-flipper-knock.js,GH-PS-0030-flipper-knock,0,フリッパーノック,フリッパーで玉を弾く。落ちる前に3つの的を全部倒す,押している間だけ力をためる。離すと玉が飛ぶ。狙った的の高さでちょうど離す,,194,hold_charge,pinball_table,hold_charge,med,jp,,,0,,5,se_bad se_coin se_failure se_success se_tap,bgm_cute,false,false,true,burst popup,true,true,true,true,false,false,,22,15,true,false,小さな盤の中、3つの的が高さ違いで並ぶ。ためた分だけ玉が高く飛ぶ。的の高さぴったりで離せば倒せる,2010s FLAT MOBILE,false,false,false,true,true,93,25/18/15/15/15/5,0,
,GH-PS-0034-peg-launch-pocket.js,GH-PS-0034-peg-launch-pocket,0,ペグランチポケット,引いて放った玉が釘の海を跳ねて落ちる。中央の穴を狙う,玉を下に引いて狙いと強さを決め、離して発射。落下中は釘に当たって不規則に跳ねる,,375,slingshot,neon_peg_parlor,slingshot,med,jp,,,0,,6,se_coin se_failure se_jump se_milestone se_success se_tap,,true,true,true,burst popup,true,true,true,true,false,false,,73,17,true,false,ネオンが唸る夜のペグ場。玉の精が釘の群れを抜けて、中央の金の穴を目指す,80s NEON,false,false,false,true,true,95,25/20/15/15/15/5,0,
,GH-PS-0035-reel-stop.js,GH-PS-0035-reel-stop,0,リールストップ,回る3つのリールを、狙った絵で順に止める,左から順に、狙った絵が窓に来た瞬間にタップして止める,,212,timing_window,lucky_panel,memory_sequence,med,jp,,,0,,5,se_bad se_coin se_failure se_success se_tap,bgm_cute,false,false,true,burst popup,true,true,true,false,false,false,,29,15,true,false,3つの窓が縦に回り続ける。狙う絵は上に常に示される。順番に、絵が来た瞬間だけ止められる,TOON SHADE,false,false,false,true,true,93,25/18/15/15/15/5,0,
,GH-PS-0046-horse-pick-near-miss.js,GH-PS-0046-horse-pick-near-miss,0,レーンピック,調子の良い走者を見極めて1頭を選び、あとは声援を送って見守る,出走前、各レーンのオーラの強さ(調子)を見て1つタップして選ぶ。レース中は下の声援ゾーンを連打して盛り上げる,,246,near_miss,track_form_pick,mash,med,jp,,,0,,5,se_coin se_failure se_powerup se_success se_tap,bgm_cute,false,false,true,burst popup,true,true,true,false,false,false,,48,15,true,false,4レーンの走路。出走前に見えるオーラの強さだけが手がかり。選んだ後は声援を送るだけで、結果は僅差になる,90s LOW POLY,false,false,false,true,true,93,25/18/15/15/15/5,0,
,GH-PS-0091-spin-plate.js,GH-PS-0091-spin-plate,0,スピンプレート,回転する床の上で、傾きに逆らって指で支え続ける。落ちたら終わり,指で押さえて左右にドラッグし、傾いた方向と逆に重心を戻し続ける,,217,balance,spin_deck,balance,low,jp-weak,,,0,,3,se_coin se_failure se_tap,bgm_tense,false,true,true,burst popup,true,true,true,true,false,true,,19,15,true,false,回る円盤の上。円盤の傾き(スポークの回転)が周期的に変わり、傾いた側へ重心が流される。指を離すと支えられない,MODE7 PSEUDO,false,false,false,true,true,93,25/18/15/15/15/5,0,
,I-3DS-0010-lantern-wish-blow.js,I-3DS-0010-lantern-wish-blow,0,ウィッシュブリーズ,夜祭りの提灯守りが息を溜め願い札をちょうど良い強さで空へ吹き上げる,画面を長押しして息ゲージを溜め、狙いの帯に入ったら指を離して吹く。弱すぎ・溜めすぎは失敗,,217,hold_charge,lantern_wish_blow,hold_charge,low,jp-weak,,,0,,7,se_bad se_coin se_failure se_milestone se_powerup se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,28,15,true,false,夜祭りの提灯守りが、灯芯の願い札に息を吹きかけて空へ舞い上げる。溜めすぎれば札が燃え尽きる,2000s HANDHELD PASTEL,false,false,false,true,true,95,25/20/15/15/15/5,0,
,I-DS-0006-lucky-drum-spin.js,I-DS-0006-lucky-drum-spin,0,ラッキードラムスピン,抽選ドラムの上で指を円を描くように回し、勢いよく回し続けてカプセルを弾き出す,ドラムの上で指を円を描くように動かし続けて回転させる。速く回すほどゲージが早く溜まる,,209,rotate_gesture,prize_booth_lottery_drum,rotate_gesture,high,slug+jp,,,0,,6,se_coin se_failure se_milestone se_powerup se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,25,15,true,false,縁日の景品ブース。挑戦者が抽選ドラムを指で勢いよく回し続け、満タンになった瞬間に当たりカプセルが飛び出す,2000s ARCADE POP,false,false,false,true,true,87,21/20/15/11/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す; 進捗バーか達成カウンタを常時表示する
,I-DS-0017-golden-acorn-hunt.js,I-DS-0017-golden-acorn-hunt,0,ゴールデンドングリ・ハント,縁日の穴から一斉に顔を出すモグラの中から、金の帽子の一匹だけを探して触れる,一斉に顔を出す数匹のモグラの中から、金色の帽子をかぶった一匹だけを指で触れる,,212,spot,carnival_golden_hat_moles,spot,med,jp,13,,0,,7,se_bad se_coin se_failure se_good se_milestone se_success se_tap,,true,false,true,burst popup,true,true,true,false,false,false,,31,15,true,false,縁日のモグラ叩き屋台。店番のタヌキが見守る中、客は金の帽子のモグラだけを見抜いて当てる,2000s HANDHELD PASTEL,false,false,false,true,true,95,25/20/15/15/15/5,0,
,I-DS-0024-lucky-ticket-tear.js,I-DS-0024-lucky-ticket-tear,0,ラッキーチケットティア,両端をつまんだ福引き券を、時間内に一気に引き裂いて景品を開封する,券の両端を指で押さえ、素早く強く左右に引いて一気に破る。ゆっくり引くと破けない,,204,flick_launch,lottery_ticket_booth,timing_one_shot,low,default,,,0,,6,se_bad se_break se_coin se_failure se_success se_tap,,true,false,true,burst popup,true,true,true,true,false,false,,25,15,true,false,縁日の福引き所。景品係が呼び込む中、挑戦者が次々渡されるチケットを制限時間内に力強く引き裂いて当たりを確かめる,2000s ARCADE POP,false,false,false,true,true,88,18/20/15/15/15/5,0,全入力ハンドラで即時フィードバック(feedback/fx/audio)を返す
